,Image,x0,y0,x1,y1,Car_ref,Car_name,File_loc,Car_type,Year,Height,Width
3832,03833.jpg,126,129,576,377,92,Dodge Magnum Wagon 2008,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Dodge Magnum Wagon 2008/03833.jpg,Wagon,2008,480,640
3833,03834.jpg,164,119,887,601,132,Hyundai Tucson SUV 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Hyundai Tucson SUV 2012/03834.jpg,SUV,2012,768,1024
3834,03835.jpg,7,42,636,402,35,BMW M5 Sedan 2010,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/BMW M5 Sedan 2010/03835.jpg,Sedan,2010,480,640
3835,03836.jpg,19,41,449,228,127,Honda Odyssey Minivan 2007,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Honda Odyssey Minivan 2007/03836.jpg,Minivan,2007,265,470
3836,03837.jpg,72,32,547,419,89,Dodge Journey SUV 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Dodge Journey SUV 2012/03837.jpg,SUV,2012,480,640
3837,03838.jpg,13,30,251,156,14,Audi TTS Coupe 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Audi TTS Coupe 2012/03838.jpg,Coupe,2012,194,259
3838,03839.jpg,15,40,281,169,25,Audi TT RS Coupe 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Audi TT RS Coupe 2012/03839.jpg,Coupe,2012,204,300
3839,03840.jpg,13,103,497,334,137,Hyundai Genesis Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Hyundai Genesis Sedan 2012/03840.jpg,Sedan,2012,375,500
3840,03841.jpg,112,150,839,441,183,Suzuki SX4 Hatchback 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Suzuki SX4 Hatchback 2012/03841.jpg,Hatchback,2012,540,900
3841,03842.jpg,120,608,1925,1249,24,Audi S4 Sedan 2007,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Audi S4 Sedan 2007/03842.jpg,Sedan,2007,1536,2048
3842,03843.jpg,86,190,951,560,125,HUMMER H2 SUT Crew Cab 2009,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/HUMMER H2 SUT Crew Cab 2009/03843.jpg,Cab,2009,692,1024
3843,03844.jpg,59,176,549,416,11,Aston Martin Virage Coupe 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Aston Martin Virage Coupe 2012/03844.jpg,Coupe,2012,447,590
3844,03845.jpg,63,57,577,343,58,Chevrolet Traverse SUV 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Chevrolet Traverse SUV 2012/03845.jpg,SUV,2012,480,640
3845,03846.jpg,23,17,604,391,182,Suzuki Kizashi Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Suzuki Kizashi Sedan 2012/03846.jpg,Sedan,2012,422,630
3846,03847.jpg,98,254,951,643,164,Mercedes-Benz E-Class Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Mercedes-Benz E-Class Sedan 2012/03847.jpg,Sedan,2012,704,1024
3847,03848.jpg,6,47,297,166,22,Audi S5 Coupe 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Audi S5 Coupe 2012/03848.jpg,Coupe,2012,189,300
3848,03849.jpg,83,76,211,151,39,Bentley Continental Supersports Conv. Convertible 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Bentley Continental Supersports Conv. Convertible 2012/03849.jpg,Convertible,2012,199,300
3849,03850.jpg,7,10,625,297,77,Chrysler Sebring Convertible 2010,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Chrysler Sebring Convertible 2010/03850.jpg,Convertible,2010,300,630
3850,03851.jpg,7,131,575,365,91,Dodge Dakota Club Cab 2007,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Dodge Dakota Club Cab 2007/03851.jpg,Cab,2007,400,575
3851,03852.jpg,142,286,1798,1077,35,BMW M5 Sedan 2010,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/BMW M5 Sedan 2010/03852.jpg,Sedan,2010,1281,1921
3852,03853.jpg,60,60,264,188,174,Ram C-V Cargo Van Minivan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Ram C-V Cargo Van Minivan 2012/03853.jpg,Minivan,2012,240,320
3853,03854.jpg,157,82,493,257,10,Aston Martin Virage Convertible 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Aston Martin Virage Convertible 2012/03854.jpg,Convertible,2012,304,600
3854,03855.jpg,61,151,481,356,24,Audi S4 Sedan 2007,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Audi S4 Sedan 2007/03855.jpg,Sedan,2007,400,600
3855,03856.jpg,48,75,285,165,74,Chevrolet Silverado 1500 Extended Cab 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Chevrolet Silverado 1500 Extended Cab 2012/03856.jpg,Cab,2012,225,300
3856,03857.jpg,282,338,1298,748,184,Suzuki SX4 Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Suzuki SX4 Sedan 2012/03857.jpg,Sedan,2012,943,1417
3857,03858.jpg,18,145,485,346,84,Dodge Caliber Wagon 2007,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Dodge Caliber Wagon 2007/03858.jpg,Wagon,2007,360,520
3858,03859.jpg,8,20,247,157,171,Nissan 240SX Coupe 1998,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Nissan 240SX Coupe 1998/03859.jpg,Coupe,1998,187,249
3859,03860.jpg,18,30,378,247,39,Bentley Continental Supersports Conv. Convertible 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Bentley Continental Supersports Conv. Convertible 2012/03860.jpg,Convertible,2012,266,400
3860,03861.jpg,71,101,713,392,107,Ford Mustang Convertible 2007,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Ford Mustang Convertible 2007/03861.jpg,Convertible,2007,492,786
3861,03862.jpg,21,77,283,201,74,Chevrolet Silverado 1500 Extended Cab 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Chevrolet Silverado 1500 Extended Cab 2012/03862.jpg,Cab,2012,225,300
3862,03863.jpg,501,709,1261,1169,125,HUMMER H2 SUT Crew Cab 2009,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/HUMMER H2 SUT Crew Cab 2009/03863.jpg,Cab,2009,1600,2405
3863,03864.jpg,40,101,549,360,185,Tesla Model S Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Tesla Model S Sedan 2012/03864.jpg,Sedan,2012,385,580
3864,03865.jpg,32,70,212,176,34,BMW M3 Coupe 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/BMW M3 Coupe 2012/03865.jpg,Coupe,2012,216,300
3865,03866.jpg,39,69,590,392,52,Cadillac SRX SUV 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Cadillac SRX SUV 2012/03866.jpg,SUV,2012,418,630
3866,03867.jpg,80,178,953,498,112,Ford GT Coupe 2006,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Ford GT Coupe 2006/03867.jpg,Coupe,2006,768,1024
3867,03868.jpg,157,196,642,345,153,Lamborghini Diablo Coupe 2001,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Lamborghini Diablo Coupe 2001/03868.jpg,Coupe,2001,473,800
3868,03869.jpg,37,1,558,454,94,Dodge Durango SUV 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Dodge Durango SUV 2012/03869.jpg,SUV,2012,468,625
3869,03870.jpg,14,20,286,140,113,Ford F-150 Regular Cab 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Ford F-150 Regular Cab 2012/03870.jpg,Cab,2012,150,300
3870,03871.jpg,47,100,605,371,3,Acura TL Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Acura TL Sedan 2012/03871.jpg,Sedan,2012,400,642
3871,03872.jpg,99,133,593,368,49,Buick Verano Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Buick Verano Sedan 2012/03872.jpg,Sedan,2012,405,640
3872,03873.jpg,15,111,489,258,185,Tesla Model S Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Tesla Model S Sedan 2012/03873.jpg,Sedan,2012,333,500
3873,03874.jpg,53,67,523,300,28,BMW 1 Series Coupe 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/BMW 1 Series Coupe 2012/03874.jpg,Coupe,2012,330,566
3874,03875.jpg,45,22,745,514,2,Acura RL Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Acura RL Sedan 2012/03875.jpg,Sedan,2012,528,800
3875,03876.jpg,25,138,464,285,129,Honda Accord Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Honda Accord Sedan 2012/03876.jpg,Sedan,2012,375,500
3876,03877.jpg,97,111,928,486,6,Acura Integra Type R 2001,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Acura Integra Type R 2001/03877.jpg,R,2001,583,1024
3877,03878.jpg,152,97,780,553,196,smart fortwo Convertible 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/smart fortwo Convertible 2012/03878.jpg,Convertible,2012,597,900
3878,03879.jpg,32,90,609,455,53,Cadillac Escalade EXT Crew Cab 2007,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Cadillac Escalade EXT Crew Cab 2007/03879.jpg,Cab,2007,480,640
3879,03880.jpg,35,11,576,267,193,Volvo C30 Hatchback 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Volvo C30 Hatchback 2012/03880.jpg,Hatchback,2012,361,620
3880,03881.jpg,10,86,614,383,3,Acura TL Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Acura TL Sedan 2012/03881.jpg,Sedan,2012,400,620
3881,03882.jpg,53,158,1010,463,11,Aston Martin Virage Coupe 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Aston Martin Virage Coupe 2012/03882.jpg,Coupe,2012,497,1100
3882,03883.jpg,61,99,920,607,130,Hyundai Veloster Hatchback 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Hyundai Veloster Hatchback 2012/03883.jpg,Hatchback,2012,637,1024
3883,03884.jpg,199,120,653,378,183,Suzuki SX4 Hatchback 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Suzuki SX4 Hatchback 2012/03884.jpg,Hatchback,2012,398,740
3884,03885.jpg,20,89,290,212,129,Honda Accord Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Honda Accord Sedan 2012/03885.jpg,Sedan,2012,225,300
3885,03886.jpg,47,120,410,283,24,Audi S4 Sedan 2007,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Audi S4 Sedan 2007/03886.jpg,Sedan,2007,360,480
3886,03887.jpg,147,517,1942,1269,20,Audi S6 Sedan 2011,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Audi S6 Sedan 2011/03887.jpg,Sedan,2011,1575,2100
3887,03888.jpg,36,33,216,169,148,Jeep Grand Cherokee SUV 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Jeep Grand Cherokee SUV 2012/03888.jpg,SUV,2012,198,264
3888,03889.jpg,28,117,411,254,138,Hyundai Sonata Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Hyundai Sonata Sedan 2012/03889.jpg,Sedan,2012,329,438
3889,03890.jpg,60,44,313,206,148,Jeep Grand Cherokee SUV 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Jeep Grand Cherokee SUV 2012/03890.jpg,SUV,2012,263,350
3890,03891.jpg,15,42,615,368,60,Chevrolet HHR SS 2010,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Chevrolet HHR SS 2010/03891.jpg,SS,2010,424,640
3891,03892.jpg,27,13,779,336,24,Audi S4 Sedan 2007,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Audi S4 Sedan 2007/03892.jpg,Sedan,2007,358,800
3892,03893.jpg,118,204,709,397,134,Hyundai Sonata Hybrid Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Hyundai Sonata Hybrid Sedan 2012/03893.jpg,Sedan,2012,492,786
3893,03894.jpg,23,39,366,251,110,Ford Edge SUV 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Ford Edge SUV 2012/03894.jpg,SUV,2012,300,400
3894,03895.jpg,43,102,935,588,126,Honda Odyssey Minivan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Honda Odyssey Minivan 2012/03895.jpg,Minivan,2012,640,960
3895,03896.jpg,41,52,346,236,68,Chevrolet TrailBlazer SS 2009,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Chevrolet TrailBlazer SS 2009/03896.jpg,SS,2009,300,400
3896,03897.jpg,14,77,538,325,94,Dodge Durango SUV 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Dodge Durango SUV 2012/03897.jpg,SUV,2012,350,543
3897,03898.jpg,19,23,226,192,196,smart fortwo Convertible 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/smart fortwo Convertible 2012/03898.jpg,Convertible,2012,194,259
3898,03899.jpg,90,65,721,503,83,Dodge Caliber Wagon 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Dodge Caliber Wagon 2012/03899.jpg,Wagon,2012,584,794
3899,03900.jpg,14,3,382,191,177,Rolls-Royce Phantom Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Rolls-Royce Phantom Sedan 2012/03900.jpg,Sedan,2012,200,400
3900,03901.jpg,18,38,281,203,65,Chevrolet Avalanche Crew Cab 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Chevrolet Avalanche Crew Cab 2012/03901.jpg,Cab,2012,225,300
3901,03902.jpg,14,49,493,289,93,Dodge Challenger SRT8 2011,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Dodge Challenger SRT8 2011/03902.jpg,SRT8,2011,333,500
3902,03903.jpg,26,37,284,206,65,Chevrolet Avalanche Crew Cab 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Chevrolet Avalanche Crew Cab 2012/03903.jpg,Cab,2012,225,300
3903,03904.jpg,15,27,254,166,72,Chevrolet Monte Carlo Coupe 2007,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Chevrolet Monte Carlo Coupe 2007/03904.jpg,Coupe,2007,199,266
3904,03905.jpg,120,172,462,392,11,Aston Martin Virage Coupe 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Aston Martin Virage Coupe 2012/03905.jpg,Coupe,2012,398,600
3905,03906.jpg,46,92,413,286,74,Chevrolet Silverado 1500 Extended Cab 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Chevrolet Silverado 1500 Extended Cab 2012/03906.jpg,Cab,2012,360,480
3906,03907.jpg,1,133,580,358,101,Ferrari FF Coupe 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Ferrari FF Coupe 2012/03907.jpg,Coupe,2012,435,580
3907,03908.jpg,27,146,587,398,55,Chevrolet Corvette Convertible 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Chevrolet Corvette Convertible 2012/03908.jpg,Convertible,2012,412,620
3908,03909.jpg,128,111,547,320,15,Audi R8 Coupe 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Audi R8 Coupe 2012/03909.jpg,Coupe,2012,420,630
3909,03910.jpg,93,59,553,421,166,Mercedes-Benz Sprinter Van 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Mercedes-Benz Sprinter Van 2012/03910.jpg,Van,2012,480,640
3910,03911.jpg,120,192,562,356,103,Ferrari 458 Italia Convertible 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Ferrari 458 Italia Convertible 2012/03911.jpg,Convertible,2012,400,640
3911,03912.jpg,33,17,481,316,139,Hyundai Elantra Touring Hatchback 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Hyundai Elantra Touring Hatchback 2012/03912.jpg,Hatchback,2012,330,500
3912,03913.jpg,19,36,453,327,135,Hyundai Elantra Sedan 2007,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Hyundai Elantra Sedan 2007/03913.jpg,Sedan,2007,375,500
3913,03914.jpg,34,112,402,332,176,Rolls-Royce Ghost Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Rolls-Royce Ghost Sedan 2012/03914.jpg,Sedan,2012,355,510
3914,03915.jpg,25,33,239,115,128,Honda Accord Coupe 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Honda Accord Coupe 2012/03915.jpg,Coupe,2012,177,284
3915,03916.jpg,26,15,607,309,186,Toyota Sequoia SUV 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Toyota Sequoia SUV 2012/03916.jpg,SUV,2012,397,640
3916,03917.jpg,466,207,1382,744,133,Hyundai Veracruz SUV 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Hyundai Veracruz SUV 2012/03917.jpg,SUV,2012,938,1500
3917,03918.jpg,8,73,639,463,61,Chevrolet Impala Sedan 2007,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Chevrolet Impala Sedan 2007/03918.jpg,Sedan,2007,480,640
3918,03919.jpg,216,37,817,558,183,Suzuki SX4 Hatchback 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Suzuki SX4 Hatchback 2012/03919.jpg,Hatchback,2012,683,1024
3919,03920.jpg,133,86,642,478,94,Dodge Durango SUV 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Dodge Durango SUV 2012/03920.jpg,SUV,2012,560,750
3920,03921.jpg,307,160,1447,1081,149,Jeep Compass SUV 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Jeep Compass SUV 2012/03921.jpg,SUV,2012,1200,1600
3921,03922.jpg,19,42,296,185,190,Volkswagen Golf Hatchback 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Volkswagen Golf Hatchback 2012/03922.jpg,Hatchback,2012,205,314
3922,03923.jpg,3,91,617,446,48,Buick Rainier SUV 2007,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Buick Rainier SUV 2007/03923.jpg,SUV,2007,479,640
3923,03924.jpg,147,51,896,686,122,GMC Canyon Extended Cab 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/GMC Canyon Extended Cab 2012/03924.jpg,Cab,2012,768,1024
3924,03925.jpg,8,4,278,190,53,Cadillac Escalade EXT Crew Cab 2007,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Cadillac Escalade EXT Crew Cab 2007/03925.jpg,Cab,2007,190,285
3925,03926.jpg,18,75,437,331,143,Isuzu Ascender SUV 2008,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Isuzu Ascender SUV 2008/03926.jpg,SUV,2008,375,500
3926,03927.jpg,14,12,383,193,159,Mazda Tribute SUV 2011,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Mazda Tribute SUV 2011/03927.jpg,SUV,2011,200,400
3927,03928.jpg,1,46,273,168,41,Bentley Mulsanne Sedan 2011,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Bentley Mulsanne Sedan 2011/03928.jpg,Sedan,2011,183,275
3928,03929.jpg,132,222,607,468,101,Ferrari FF Coupe 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Ferrari FF Coupe 2012/03929.jpg,Coupe,2012,600,800
3929,03930.jpg,14,31,250,175,190,Volkswagen Golf Hatchback 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Volkswagen Golf Hatchback 2012/03930.jpg,Hatchback,2012,194,259
3930,03931.jpg,231,143,933,572,167,Mitsubishi Lancer Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Mitsubishi Lancer Sedan 2012/03931.jpg,Sedan,2012,683,1024
3931,03932.jpg,127,87,508,399,49,Buick Verano Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Buick Verano Sedan 2012/03932.jpg,Sedan,2012,441,588
3932,03933.jpg,28,42,437,210,60,Chevrolet HHR SS 2010,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Chevrolet HHR SS 2010/03933.jpg,SS,2010,213,459
3933,03934.jpg,111,195,481,394,73,Chevrolet Malibu Sedan 2007,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Chevrolet Malibu Sedan 2007/03934.jpg,Sedan,2007,467,625
3934,03935.jpg,188,509,1493,1201,32,BMW X5 SUV 2007,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/BMW X5 SUV 2007/03935.jpg,SUV,2007,1280,1920
3935,03936.jpg,4,24,245,165,22,Audi S5 Coupe 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Audi S5 Coupe 2012/03936.jpg,Coupe,2012,194,259
3936,03937.jpg,15,152,587,447,189,Toyota 4Runner SUV 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Toyota 4Runner SUV 2012/03937.jpg,SUV,2012,480,640
3937,03938.jpg,48,236,498,449,166,Mercedes-Benz Sprinter Van 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Mercedes-Benz Sprinter Van 2012/03938.jpg,Van,2012,480,640
3938,03939.jpg,54,81,596,445,155,Land Rover LR2 SUV 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Land Rover LR2 SUV 2012/03939.jpg,SUV,2012,480,640
3939,03940.jpg,254,516,1702,1226,165,Mercedes-Benz S-Class Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Mercedes-Benz S-Class Sedan 2012/03940.jpg,Sedan,2012,1536,2048
3940,03941.jpg,8,51,222,125,107,Ford Mustang Convertible 2007,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Ford Mustang Convertible 2007/03941.jpg,Convertible,2007,180,240
3941,03942.jpg,95,23,686,437,38,BMW Z4 Convertible 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/BMW Z4 Convertible 2012/03942.jpg,Convertible,2012,469,750
3942,03943.jpg,50,127,587,396,1,AM General Hummer SUV 2000,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/AM General Hummer SUV 2000/03943.jpg,SUV,2000,480,640
3943,03944.jpg,56,197,1226,707,77,Chrysler Sebring Convertible 2010,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Chrysler Sebring Convertible 2010/03944.jpg,Convertible,2010,851,1280
